"ts1" "ts2" "ts3"
2.59491454393393 -0.646166101924102 2.34142642861428
3.22845949176905 0.00985912898534763 1.37011729412761
3.75566629566737 1.98645390070412 0.931649239926134
4.42695621320628 -0.80324579705422 2.24674076798068
4.37353366988053 -1.24856882628015 2.21936231332849
3.53649930870975 0.960331018588008 -0.44286853364104
1.33473000732694 -0.360683107052612 -2.40332612967941
-0.90092126529116 -0.502076434620961 -2.41954982521019
-2.28525164659133 1.65414195645574 -2.66366612248806
-3.89419593317194 -2.14377364622072 -4.57351864650925
-5.13180762208949 3.68584312920285 -5.61503085356542
-5.14373110936556 -4.11205963990328 -2.95834112617633
-4.26855140272324 3.45621411169169 0.0402484142189197
-2.83881884035531 -3.37529209511456 0.476104482456163
0.961666569232985 2.70359459965749 -1.93014502464610
3.37556745761635 -2.63491272045139 -4.05254895511269
2.75217863360172 -0.277431556473048 -3.94256921697996
1.55882302273625 -1.45096562013371 -1.7518868026708
0.323653151748508 1.22643504812308 -0.372259878870369
-1.12094304632228 -1.17695638129083 -3.09197866706277
-1.82808012665495 -1.50088604810344 -3.99237841292556
-1.80253538954698 0.968728898942554 -2.15014358140629
-1.62326788879852 -0.802917775236378 -1.01463376399761
-2.93722603234567 0.192949862795018 -2.17166865563928
-2.68797801747002 -1.11050293372473 -5.0412203662843
0.483949497240286 2.81932952906809 -5.32748568769061
1.42438783176445 -3.87806385586298 -6.25980604358498
1.20991610320677 1.52761439033977 -5.75525133829939
1.35274343276498 1.81732088966590 -4.94146353758819
1.8521879432032 -1.43666659942696 -5.5176543508706
1.23010655828602 1.29792770070820 -6.71624893667874
1.33008884478956 1.17365988027637 -6.57279931521176
0.0606438750387478 -3.54381485449779 -5.88410374670849
-1.73362736058011 6.12916219222782 -4.44343314059615
-1.85639036387835 -2.96744666003857 -4.15509925858632
-0.724799533341217 0.00241112239821328 -4.90553371723819
0.742319006695654 -0.599067272215217 -5.94222406764081
1.07075984440088 1.70088937569175 -7.24239595893113
-0.521750083426457 -2.47630771461223 -7.9277253245204
-1.14488262839154 0.564383961069195 -7.71520832057857
-2.19932914636457 -1.0324931225573 -7.72601034447077
-1.66191214623908 2.02691794121380 -8.41529267098522
0.827459294518914 -3.62985921552562 -7.1045141578134
2.55074961503669 3.39487938249939 -4.69490027884655
2.58328824829973 -1.79451058044175 -3.68346297940734
1.21428064575574 2.01804276128116 -4.54744361691462
0.615314571636681 -1.69403436709345 -6.13937850601401
1.21569184630493 0.163017575475640 -7.3781093090622
1.91255467539255 -0.15545625999028 -7.3736978482497
0.825765461687397 0.420110786871978 -8.19551758728217
1.19954587725547 -1.81239326088607 -8.55364286671157
0.633444648666406 2.10640275584180 -6.72459013032591
0.501059360453784 -1.41978594164526 -6.80498455413115
2.02934405357922 0.848471940292938 -7.74747470598114
2.51553119447872 -0.759119252009423 -8.12907839660902
0.264866950495070 0.0475190489033509 -8.49912846611964
0.190375346563909 1.36732138809098 -8.58660129724311
1.88670012391641 -2.40326145363340 -8.28147260728398
1.77559615616762 2.22364022259987 -6.83834316375785
1.64801560481379 -2.41031735682801 -5.36010751904312
3.00698507021502 1.50693406060333 -5.86209452919677
3.65583903522764 -1.44077306619302 -6.90513965651226
2.71120680400618 -0.595336621005064 -4.57329059626533
-0.00642370559384209 -0.664306041380965 -3.89628927452093
-0.555508109943598 0.449825264164338 -4.03402869857248
-0.32305067890924 -1.10442065871698 -4.40508009378699
0.249733435565712 -0.0946922875265575 -6.13466246777168
1.69925163751222 1.20670066302767 -7.53008593578743
2.28408040735109 0.559052602130477 -7.83183385796122
2.88004890926573 -0.0828840393979628 -7.46788419708684
1.88449713490758 -0.0679414438822765 -5.70021911587713
0.846838998924046 -0.730649744507539 -4.70873943955291
1.52815911423958 2.45052968579597 -3.37762174823386
1.96407129472196 -2.93168828892105 -1.41751829755635
2.46199678150633 1.13539287741618 -1.83803932725536
0.820628215556629 -0.590520919831337 -3.37257826556333
-1.73368568004125 -1.50189489602332 -4.63794099191737
-1.99819517630419 0.846046016684313 -4.77882319670858
-0.928951721430604 1.37383177214799 -3.60353189583467
0.283884467638013 -3.7208871491651 -2.98113699148173
0.678892867144115 0.120251842675643 -2.98879892451165
-0.452751887554155 2.9321705405235 -3.7643080858137
-0.634286411021288 -2.45862281908168 -3.71164154351052
0.26377850507987 0.733624055350892 -3.81861152528738
-0.521696377653135 -1.53848538788083 -3.30045656568355
-1.59435418170772 1.95802860133387 -1.42009856479155
-0.322829769057047 -0.552034851790576 -0.481801615044818
-0.0779746613900856 1.75826648168464 0.208599365968189
-0.83995477843292 -1.18000779388038 -0.559295365719974
-0.122727093317569 -0.276656405506193 -0.895564261094008
-0.252775456359307 3.89442281234364 -2.83399501827699
-2.32766530325878 -2.63045614936375 -1.06913155375962
-1.74530628340178 0.399372365144262 1.58260908043958
1.11810101093082 1.57121659178772 2.37532541333339
2.08843138175187 -2.3445094318297 1.05127897531139
1.78501093837115 2.80414384325937 0.35634018314339
1.34637735841855 -1.69756681196002 2.81586797609321
0.792825477568382 1.35915728373056 4.79983338785327
1.11236314598183 -2.74696209243861 4.32625935796686
2.29334797210285 1.91499334766753 2.43845553276005
2.02239918556868 1.97400039629736 0.692289312673521
1.25835715349660 -3.98935579189776 1.07188318784029
1.51310924186700 2.78750567103451 1.72357035878511
1.7585958223183 -0.918438398586805 1.83350866481939
-0.586513272501537 1.51636632733482 1.69476472459851
-4.5013492986806 -3.09153876821785 1.68924524685641
-4.6388865204443 4.29960291552446 2.35860516742350
-1.29430430373268 -5.04580755706044 2.51071338093157
-0.575472139233183 2.57103057049653 2.79604624903794
-0.490687688847655 -2.01482681762916 2.87598666794197
0.409627517326136 1.19645053822657 2.82891751753092
1.33290801064154 -2.22818169020061 4.23632334233924
2.8179991252577 1.01990541817637 4.35018937902377
3.06185383123195 -0.182882607626847 3.85550741969510
1.39035479030444 -0.500497459267081 3.90705178101148
2.27346541784811 0.393374607086844 4.96758672354602
5.40258512054127 -1.45308039514030 4.41695176619121
6.63122356953763 1.38826458852644 4.57121729430653
4.82798599517209 0.517337179531183 4.56813057652653
2.87736945689193 -2.19244555768187 6.02077062405041
1.12321462601650 2.64196426268281 6.99277339078923
0.996913899624898 -2.60603851745724 7.15123645400794
1.74086400839904 3.52123667770517 7.37347897236822
-0.326332704616300 -1.09573435265698 7.33937967556292
-2.5751845443211 0.537411917002486 5.8577499690771
-4.41109260453673 1.02861720875763 5.87358712908196
-3.15644493549318 1.75957191655181 4.6324396097131
-1.07516706694299 -1.59274099217538 5.04667315595565
-1.51992792721234 0.550339489066154 5.104157823339
-1.87014322970369 1.34699783909387 4.69942722544494
-0.906636269888614 -3.29980327432005 4.8131466201217
-0.983666865011464 3.01719927462922 6.05365182141094
-1.27986582801519 -3.02843326817322 6.41972636775932
-1.44783169660149 0.832745126541535 5.93415956813175
-0.664917268607213 0.409249639225416 6.56176821071918
2.23183831002640 -1.46964979583093 7.3089384970239
4.19728743657493 2.17222975207154 6.29539874857541
3.49029754406834 -1.74264374571797 4.71499074756225
2.53597885288765 -0.197686951894101 5.77045185645218
2.96764877283281 -0.968057118976071 7.80575501814466
1.54192821250431 2.07402960402260 9.04103580946015
-0.792899303685865 -3.10819151148484 7.26530000135136
-0.981980536263568 2.66731116507307 4.35039053146024
-1.75506091150953 -3.18363847333990 4.05071774890275
-0.954558872377272 4.16058225984452 4.22090144690894
0.465616880549999 -2.36181639411103 3.89043388449169
